product_id,quantity,wholesale_cost,sale_price,supplier_id
GVGM95BSOK5P,4475,396.75,730.02,XEUXXZUP
4LPJRLONG1ZB,1099,141.98,160.01,IRQLGAMK
17X6VO16KH2S,1163,135.93,249.3,FJRZYGHL
J3MTDM5SGV71,4805,399.41,546.79,IEQQZVXQ
SA9VNBGXSZO2,3026,402.08,506.22,TFBLZYXW
FQY6DB73TVBN,2399,123.34,229.41,VGXRNQAJ
IH6OHTS1DW8T,4084,426.46,617.09,VROJQKAT
N8K72DL9XB8C,5864,386.16,569.2,URFLPKDD
6RCMQJJ8HV32,3999,454.23,567.33,GPITYYOL
QJDXEMNKXROP,3376,388.8,496.5,YHVDEOGN
YYNY769ME1P6,3666,455.63,547.21,UFLRDHFM
JHZDVEHOPPZH,4307,387.48,637.02,ODTUSZDU
D0N7O2JLVX6I,893,42.9,60.92,WZIRABCC
RFIVO2A4N0UB,1848,124.99,216.86,YGGDUMLL
5TYIHTQE47KH,4280,414.2,618.4,RLSLWIJL
2043J32ZMMIK,5820,396.75,619.72,EHZGGQIB
R4INCDPPVGMR,3420,379.61,593.71,DDLLTRMN
11479E3XU8LL,1131,117.64,214.58,HEWKQDYA
4017E3ZG2V1M,4913,419.63,730.16,UCLCUSLA
KM6S22H5DLTA,945,37.21,54.21,RNJCIUYL
7YDUDOFKDDA2,3048,407.45,625.44,KKMZEWVF
65XLPHEBRDW6,5120,386.16,588.89,ZNNZEXFV
7Q1MVYKNQ3L7,1916,127.48,191.09,OKUUQAWI
JVYTPDINSLMS,3990,400.75,477.69,PVMVECHM
U2XXI6MI9L5G,4267,367.93,590.53,IJQFBKWU
78OHDV6BVMP4,2950,115.23,193.7,CEGCRLAR
ABL52GH77YJO,1675,129.99,227.35,KKMZEWVF
NWJWTMJPY5H9,774,37.21,55.93,IEQQZVXQ
TOWHHOZ23XFY,1176,132.53,231.26,KKARISPB
LAE4MW97W4LG,5145,375.7,452.72,TZSKCWFE
Q81DDLEDS3DJ,2643,116.04,188.33,KKARISPB
PBKW9AURARWZ,130,1.91,2.61,IJQFBKWU
TTMCT99VCZQ3,1383,114.44,139.04,KOMANXUE
SM8OLWYEELN2,3814,402.08,740.23,XWGVAYRB
KP1RXX9JHHIB,5446,419.63,701.2,YGGDUMLL
HM8AQDP86G0K,1806,139.37,243.62,TFBLZYXW
Q5OZM2LYBBN3,1105,126.65,199.98,AYRCBWOS
920HQF27752P,2959,129.99,148.06,EYBJXQSL
ZZYCWODEKJEO,3159,447.22,578.26,OKUUQAWI
UY6HFNWCIC4Y,3903,420.99,540.55,OKUUQAWI
6S079CKCIZ86,3773,388.8,663.29,HKKADSEQ
58QUIACN6SLJ,5065,500.15,686.71,GOFGWMHT
9XR61WHSPYB4,5004,448.62,797.65,OFAWFZZH
SH7EGHES4V11,4884,407.45,576.54,GPITYYOL
P3N2WY10OC69,5277,472.66,584.68,ZWXYADXZ
ZTIZDNLTUXH3,3373,450.02,680.88,PJCATJDK
XDPYP2FAL3PG,604,33.28,40.47,TRJOUVJM
O6YEM576IJN5,5798,406.1,474.32,KKARISPB
NIZ5BF7W5D9T,1540,132.53,220.93,KOMANXUE
9E6Q53Y5KZXK,3982,365.35,454.13,OKUUQAWI
OT1DBVOLDQBA,3857,382.22,550.01,OBAPKGCH
AYJ4T3KQ9WKA,4411,399.41,665.42,AYRCBWOS
WX3EULC337YI,3967,399.41,536.81,KTBUMQTX
ZM906YVA93B4,38,1.91,3.16,AORTVRJK
CG8IASCGBQBD,42,1.49,2.44,YDAZLCXS
9EHRZE2E9FDT,6017,406.1,612.4,OFAWFZZH
87LPOD849L2K,4940,370.51,573.92,DDLLTRMN
RJJR8TBJHO6B,5365,399.41,652.64,YDAZLCXS
BT92IKKTG4U7,2650,131.68,176.06,FXUUGNNI
BWKD7Z6S07B5,5381,459.87,607.49,ODTUSZDU
NBWLSXPU1CYM,2940,114.44,216.52,HEWKQDYA
WOUSUQQL00YT,58,4.42,5.01,HEWKQDYA
Q8DEI0VDR9Y8,4854,377,488.59,RLSLWIJL
JYWIOR8BFYS3,1690,131.68,160.91,OBAPKGCH
4YKZBMFBRUZS,5067,434.71,479.49,ODTUSZDU
QB2GHR4ZJJZ8,4079,350.05,655.99,ZIRGEQBV
LLIYUDAVX30F,286,17.56,22.97,XEUXXZUP
5EGXB8EGV9HC,3028,431.95,544.26,TZSKCWFE
5GSWEYTSF8TV,940,34.73,65.67,HFBUUWAM
4DC8VHQMT8LC,5137,365.35,618.54,DQPANBWY
ZS0BMLVKI3M7,185,9.09,11.71,ZIRGEQBV
81FJOU4OTZ1E,1365,139.37,175.61,TFBLZYXW
06BAXO1O77ZJ,3804,394.09,734.98,IEQQZVXQ
0Q62LWKW2FUP,3785,384.85,661.94,TTNTZICM
1TD5BU16Q40L,4977,367.93,512.89,ZOVPNGZH
AC4VILWVVM32,1401,127.48,155.65,EYBJXQSL
8ARB5FXCBH3B,50,1.24,1.41,ZIRGEQBV
493CXXL9JKA7,5277,396.75,438.81,ZIRGEQBV
P2ZIMDB95FSP,775,32.8,46.38,RIYWLJPR
CGHWLYY16A9K,3812,396.75,601.08,URFLPKDD
88O8OYQJNJ8P,3582,383.54,463.7,GTTZRPID
2JS1A3LLL74M,5640,436.09,607.47,WNCIKAZH
XOQ1RERSQWAV,3771,353.85,574.65,OBAPKGCH
QG5ZZE314VMW,3506,407.45,540.28,RVPCSDXG
FRVRU81J48NN,5133,410.14,768.6,IEQQZVXQ
3MNTS8KMZ67F,5003,390.12,497.4,URFLPKDD
LEULVR855315,4564,419.63,754.91,UFLRDHFM
FTSRQXFEIZV9,3448,375.7,505.69,TTNTZICM
EZ06OFLUCCK3,5639,452.82,511.23,LTMCLIKO
1UZFCMPD6MSQ,1386,136.79,189.86,KKMZEWVF
S52YPM66RBT3,2078,135.93,192.61,OFAWFZZH
IYDG7HAIM284,3500,388.8,569.59,KOMANXUE
I4ST0RECU4QW,1740,126.65,206.57,ZWXYADXZ
6Q17MJKLMVC8,1641,108.13,127.7,XEUXXZUP
P74XJWX766VI,2278,124.17,222.02,GTTZRPID
RF3HTJAWTT3G,119,3.43,4.5,FJRZYGHL
0P6T5GL2UKH1,2406,104.27,171.21,NVZUNVGI
3LP3D4K74JWI,2277,124.17,212.08,HNDLTJYU
RG9P02F2CWDM,3797,395.42,488.34,KKMZEWVF
444CZP2AF2RM,2516,153.49,238.68,KTBUMQTX
P00M49A8DT8R,2837,122.52,175.2,TZLPMDTI
VT1GMV7TDO2U,5016,433.33,763.53,GPITYYOL
HGNP8QDA2WAQ,2748,129.16,231.33,LFHBLKHY
Z4ZFDBPBUN21,5049,366.64,643.09,RLSLWIJL
YODNL9Z0QYWA,533,30.46,43.47,YHVDEOGN
ODVTXNIVXV79,961,41.31,63.49,HNDLTJYU
4K7UY2LGCZQI,5102,370.51,665.81,QJEFCBRL
19ZS5KZJ4L5L,5874,365.35,538.89,AYRCBWOS
FRB96DD5YDZ3,4944,395.42,453.55,LFHBLKHY
K5VT8CKF8H3N,1971,115.23,144.84,FXUUGNNI
N4MMK8V1TT5Z,5577,450.02,701.58,XEUXXZUP
79IY6E3W09Q0,4365,431.95,516.61,PJCATJDK
RWGW9WZCY23T,3199,440.25,771.32,PVMVECHM
UGVDC69CGNRT,4851,379.61,587.64,XWGVAYRB
P4T9H4RDV3KU,3546,414.2,777.45,WZIRABCC
WUNKG3H0YZJ0,1391,147.24,238.82,SRVZELTU
UOBPWM9AHLZD,4612,406.1,670.47,NWWATLIP
SGZ6P3AFAUP5,62,3.24,4.53,AYRCBWOS
6STXRTI3N1H2,275,12.72,19.78,RLSLWIJL
0I1XW2O9Y8YE,2309,112.05,146.67,DQPANBWY
B2XKT90HEZVC,2822,132.53,208.6,YGPSFNGF
7V88XBBGMR9K,2642,109.69,202.38,HFBUUWAM
2RWX2YM0PMZP,4887,408.79,613.18,QJEFCBRL
MCLLAPG8K8RY,4620,412.84,781.51,HEWKQDYA
WUZA3AG4F78B,330,14.71,18.96,OFAWFZZH
C5D3LRO2YFMA,2223,120.07,146.25,WZIRABCC
LY6FB0GG7I0D,161,12.08,16.57,RLSLWIJL
C8DJSIUG0AT8,4516,440.25,663.02,KOMANXUE
N3Z1KZNZCZB0,2979,138.51,258.6,HFBUUWAM
KBRHN0XQPUGG,2300,122.52,158.42,LTMCLIKO
A6G4XQ00DITX,1578,113.64,194.1,FXUUGNNI
0Z27OPQDJJ31,3612,375.7,426.04,OFAWFZZH
2H4BF8WR3V2P,4951,325.16,523.83,OKUUQAWI
23K074VHCQYN,2320,124.17,219.28,IEQQZVXQ
7EPILV8BSL4U,5417,444.43,836.86,DQPANBWY
VDTO81P0DVUF,1506,124.17,162.41,UFLRDHFM
FLSL4TG68GX4,826,36.21,52.76,ZOVPNGZH
D1I9TK5RJELN,568,31.86,55.69,DDLLTRMN
97B17ZKTC3R2,1342,132.53,219.34,PJCATJDK
ZND6O9RTDVGP,5222,375.7,435.06,FJRZYGHL
KHUL1AS9HSMJ,2504,124.99,140.61,ZIRGEQBV
92YX3B0QFWS8,4180,357.67,467.47,KTBUMQTX
W31ZTPX4MEIV,2684,123.34,140.85,XWGVAYRB
3NDVI1TGPYYE,1739,124.99,232.86,UCLCUSLA
U8ASEAHTLZHJ,612,29.08,48.21,NVZUNVGI
9MTI63ME8OR7,3783,394.09,644.73,TZSKCWFE
YHSAH74QCMKK,3066,341.26,615.29,WZIRABCC
2EEEWN62L1LJ,3723,416.91,618.69,KVAOMJGP
EZUL9D8C5RZH,3968,388.8,605.75,DDLLTRMN
OG80OTC6MAC1,3800,400.75,725.36,NVZUNVGI
TWPEJKZU9B6X,1395,135.08,254.36,VGXRNQAJ
QNFJJETXQ0CJ,2048,141.11,193.89,GTTZRPID
6CM7XHSUMWNI,900,40.27,49.41,XEUXXZUP
8ZPOAWSWSHKB,221,13.04,19.43,XWGVAYRB
XJ2NGF58XBXO,1939,140.24,248.08,IEQQZVXQ
MB444N2G87SJ,5009,391.44,436.85,ZOVPNGZH
8TGRD2KLE9SZ,2598,136.79,166.47,YDAZLCXS
4EJJQD8724X0,292,10.54,16.19,GVAGELSL
48RBFD68PGTP,6014,411.49,474.45,EYBJXQSL
2RDNKP4Q687S,2754,133.37,205.66,KTBUMQTX
X7VW86XQY92R,143,4.01,5.5,TRJOUVJM
3IIPEGYZ71IV,5643,437.48,798.84,HFBUUWAM
XFO0AMF4RO1F,5502,404.76,711.57,FJRZYGHL
FY1XBEMQUOPM,3910,383.54,683.85,AYRCBWOS
M7EYXBDNB0RW,5866,369.22,476.29,CEGCRLAR
7DVRYP2IAEXW,55,3.43,6.4,HNDLTJYU
3F26CL9U1TWN,5080,440.25,655.97,WNCIKAZH
0MPWYK6WF8II,4256,422.35,798.24,FXUUGNNI
DA88FTO5JC1N,566,43.97,54.35,CEGCRLAR
P47OK848UK9I,1963,144.6,239.31,EHZGGQIB
5PYTKELAJ4DF,3203,425.09,485.03,TFBLZYXW
DVAMYBIQCFMX,4089,390.12,514.18,YGGDUMLL
LMCDW9J77NLS,4187,406.1,611.59,ZWXYADXZ
1H759V56CVQG,2616,118.45,161.8,AORTVRJK
I7BCSRB73TVH,1346,109.69,164.75,URFLPKDD
ZS6TINDNZUG1,2927,124.99,149.49,GTTZRPID
TIC3UNZ5F2AO,3585,414.2,521.48,URFLPKDD
M87RB2ONAI5W,604,49.48,90.4,KKARISPB
C9IHW9I1IKW0,2270,105.8,169.91,IRQLGAMK
W7AG1PTXMTVF,4967,471.23,855.28,VROJQKAT
HQCNUYMIC5BW,2972,127.48,190.46,XWGVAYRB
YYX9V5QDMFMO,455,41.84,54.52,GVAGELSL
9QHJT1NBXB5X,2952,105.8,184.41,VGXRNQAJ
EXUIEJ9LUHP1,1726,120.89,209.02,ODTUSZDU
T37QSFF9ND0W,2911,108.91,166.96,FXUUGNNI
01E86DFD7ZK6,2540,113.64,160.12,OKUUQAWI
6LZPXHEKUIKP,4412,362.78,443.68,PJCATJDK
XROZJ6YYHDRG,3408,416.91,656.63,UCLCUSLA
1O19EDM6SU3M,4714,408.79,498.32,HFBUUWAM
LJAYFJYHYRTD,4354,387.48,700.18,EHZGGQIB
BZ2MT6QS5PPB,1270,134.22,246.29,ZOVPNGZH
L6D5I5RFFDFR,474,43.97,55.01,IJQFBKWU
NPHTN0WQ08AT,3720,433.33,708.49,ZIRGEQBV
76U7TCE8L2EV,332,16.83,31.47,NVZUNVGI
8AV8GR35ATYJ,4529,414.2,680.53,OBAPKGCH
075NAG3UBYBA,2002,117.64,187.52,ODTUSZDU
W9QI0N5G58XY,5419,391.44,671.32,GVAGELSL
YN0XXV7YZ69N,1188,112.05,146,ZWXYADXZ
NEYC821JDZT1,3262,443.03,623.34,FJRZYGHL
KAH8QOKXOC51,4212,399.41,716.54,RIYWLJPR
ZS6WYPJVT8V5,5555,444.43,560.43,IJQFBKWU
HAGG4O2Y5UGG,4040,445.82,599.63,WNCIKAZH
GK21NBQG5HEN,977,35.71,47.21,GPITYYOL
7G9BB33VYYVH,5790,386.16,517.07,YGGDUMLL
IZ8WEMDV9FNM,202,10.54,13.85,OBAPKGCH
16DVQIUV4CN5,5622,388.8,448.29,ZNNZEXFV
N8JP39Z1VYV9,5045,370.51,456.47,RVPCSDXG
ZVAJ8WUX8ZKT,5077,386.16,489.65,IRQLGAMK
5G2TTKEUCMVO,2522,128.32,219.81,EHZGGQIB
9WFBNH3PNQDD,4159,375.7,525.6,IJQFBKWU
ED84BAA83EHN,4471,474.09,754.28,YGPSFNGF
FFI9V5GU6HKL,2743,120.07,228.01,FXUUGNNI
28OQ4PQRXOJI,4949,326.39,499.05,HFBUUWAM
YOISAQ0LSR6C,3418,402.08,667.45,ZNNZEXFV
LBLUKON1ALIA,2751,147.24,192.74,FJRZYGHL
PDY9QQGG7T9O,2319,138.51,240.18,RLSLWIJL
3E47UE99O54K,766,45.05,52.57,EYBJXQSL
Y5BIXK41GID3,2439,149.02,178.97,UCLCUSLA
Q2OY1ICFS9QZ,2072,117.64,196.81,AYRCBWOS
2KZCHNPHNM98,865,35.71,43.28,TRJOUVJM
YXD6VXO4A8NW,2532,100.46,143.16,RIYWLJPR
A21BAJPYHXKE,5594,386.16,655.31,OFAWFZZH
RT8I579T5VOL,5638,358.94,522.26,OFAWFZZH
MR80SH0U3737,146,5.29,6.23,TTNTZICM
5UDLWPCP0ZI2,4389,445.82,604.09,RIYWLJPR
R3EC8D1S11WH,5625,414.2,614.67,AYRCBWOS
OE17Z8GL3K02,1129,116.04,212.01,URFLPKDD
5QX736OERCYB,3191,346.27,454.65,UFLRDHFM
E3B4R07QZ8VB,432,34.25,50.24,GVAGELSL
7QOZ57HKBI99,4795,395.42,566.24,LFHBLKHY
KAUGSJBBK3J6,4332,351.32,658.37,IJQFBKWU
9NLY1I1WK1LO,5559,403.42,535.74,LFHBLKHY
PMYM80Z4C7JR,1912,127.48,237.5,ZWXYADXZ
ZRTUT0L4K2JC,1544,116.84,202.83,IEQQZVXQ
7N80WSUSTVR4,2433,125.82,209.49,GOFGWMHT
QREJHBXAM1S1,4719,400.75,755.01,RVPCSDXG
SOJAFNKRW2BA,2885,141.98,208.28,LFHBLKHY
T29IWPKUNAGH,214,16.83,29.3,YHVDEOGN
9CJZBQPGJ38W,3774,357.67,656.68,AYRCBWOS
C9D7UIXRSM70,5521,504.55,898.1,IUWGNGUF
64AL9ONO4OOI,2477,120.07,148.29,FJRZYGHL
RZHYW5H2Q7MJ,3114,406.1,684.28,RLSLWIJL
LLYGJS5ZN608,1328,106.58,187.37,TTNTZICM
EKQQCA3WYE4B,56,5.07,7.55,NWWATLIP
VUHDBWET2KVA,2623,98.95,119.83,NWWATLIP
M0EVI4FAX6WR,2404,115.23,192.78,UFLRDHFM
H3EP5ZYZXCMC,3643,433.33,812.93,VGXRNQAJ
78W65WVLX7LK,1748,129.16,227.45,XEUXXZUP
BTM0UAODQAVA,5713,382.22,710.93,RNJCIUYL
XPDQD7JXP9B4,3699,365.35,499.43,GVAGELSL
BTH3YL7ZPGA3,3039,375.7,510.95,XEUXXZUP
XVPHBZGQMBON,161,10.54,12.28,WZIRABCC
1NVC47LAZEL4,4558,379.61,421.37,XWGVAYRB
N2C9RMZ2VO3Y,3510,415.55,686.49,GVAGELSL
GL9IXSC7WPDQ,2582,104.27,150.15,QJEFCBRL
ECGFS5EVC3B3,3682,447.22,623.42,DQPANBWY
FQZWGC4ZYFPV,5931,386.16,490.81,GTTZRPID
3D2T25ET1UL5,4494,408.79,452.94,IUWGNGUF
65P0RX0KOKOK,3763,395.42,651.65,WNCIKAZH
3RBCFGOSNO76,5825,370.51,687.3,GTTZRPID
04FO2GTN3NIT,209,9.37,14.23,XWGVAYRB
ZQ0PM54R9GHB,4960,386.16,471.5,TZSKCWFE
O8KHDXLFPRM5,1700,112.05,202.25,ZWXYADXZ
U2N3KSGK75LE,602,36.21,52.9,YHVDEOGN
PIRSGTWNCAJE,492,33.76,51.42,LFHBLKHY
QG4DIQPJNV12,3332,396.75,519.74,YHVDEOGN
D8CNWZN61UPR,1400,131.68,245.98,VGXRNQAJ
H0FLN3PVBTUI,4715,346.27,518.37,GPITYYOL
RRC4IRCK4221,4446,398.08,658.03,HEWKQDYA
4WJBT0VLB3IE,2036,144.6,167.88,QJEFCBRL
ODP0PTGBMVT4,4471,388.8,609.64,IUWGNGUF
EZBI2S43B5AZ,5625,406.1,624.18,WZIRABCC
WQ7A8TMHAWQO,3749,390.12,439.67,WZIRABCC
8F46TCTM70BW,285,10.24,14.13,WZIRABCC
HYR0LUHNYV7U,5077,407.45,695.11,ZWXYADXZ
PHEGMOYBSBPX,1818,130.84,232.63,KKARISPB
A9CI9O4E9A1V,1685,108.91,194.62,TZLPMDTI
LBFA6XGKNJQE,852,42.9,74.13,OFAWFZZH
A2X4O5K61F9W,6041,426.46,507.91,PJCATJDK
PXELXAF9JG9S,3376,387.48,450.64,HFBUUWAM
WNPX1XKLW3NJ,3019,404.76,519.31,KOMANXUE
2Z4YMMUP0XLK,4407,375.7,508.32,AYRCBWOS
E4UR0ZSD2Y23,5442,423.72,501.68,RNJCIUYL
MKJ6V6LVIBB5,3734,396.75,748.27,GTTZRPID
DV83YKKBI4SM,25,1.36,1.6,HFBUUWAM
5ZVKNGD7MRYE,2806,122.52,207.92,SRVZELTU
QOVI4ISCAMG7,5181,422.35,753.47,TFBLZYXW
EY6ELZAJL07U,2905,131.68,244.4,ODTUSZDU
KLHF33OT6LJY,4378,398.08,438.68,DQPANBWY
HML2IF647BLE,1322,128.32,241.88,GVAGELSL
3YW7BWOKC9KY,3597,430.58,517.13,XWGVAYRB
EXWEWX44JCVM,3787,350.05,403.26,GOFGWMHT
6AVCGPQ4XTQV,1242,143.72,158.81,EHZGGQIB
PDFUPO0CME7L,3392,444.43,718.2,TFBLZYXW
S5R0SUEBLD80,2363,121.7,171.6,LFHBLKHY
Z5KDL3Y5VOG1,1283,119.26,224.92,KVAOMJGP
09SRNK6W77Y2,3657,404.76,756.9,ZWXYADXZ
9843CUVK79KQ,5424,408.79,599.69,FXUUGNNI
GL0IML9OEGQW,1309,115.23,135.51,TZSKCWFE
0F5C51FBZMDL,3946,484.16,559.2,KKMZEWVF
0YRT2DOI7SNE,4993,395.42,569.01,VGXRNQAJ
V1FIBOMFX12C,4214,347.53,387.5,QJEFCBRL
Y4OCFXIY369X,5495,412.84,611.83,RVPCSDXG
OLVOKBX0ICZ8,5772,395.42,518.79,PJCATJDK
W0NXAEA2JXOU,4568,411.49,459.22,TFBLZYXW
OS59LKD6ADQH,2664,129.99,178.61,TZLPMDTI
BUSGE2H8ABYI,2938,115.23,159.25,HFBUUWAM
IXKBCW0WKF5X,5803,380.92,515,FIOIUSWS
EGQQCZR16VRA,3576,433.33,641.33,PJCATJDK
VQYJP1WJ540W,1201,128.32,144.62,VGXRNQAJ
040TOWM3KI4J,1560,134.22,153.95,FXUUGNNI
KV3GYURRO8P5,1365,151.69,171.56,UCLCUSLA
02D8JE5P3UFD,4365,398.08,553.33,KTBUMQTX
L9O7UXFJGP7U,249,12.08,20.63,YGPSFNGF
BN7HHN1KAJBY,5317,457.04,719.84,KKARISPB
71RCZVD637ON,3768,371.8,513.46,NVZUNVGI
GFT1R1BX2K3L,4542,400.75,570.27,KVAOMJGP
8IDIJXCS7NZ9,1275,138.51,237.41,TFBLZYXW
ELIKYN56XO4N,1808,125.82,186.34,VGXRNQAJ
KEE1M4R1L7R7,4140,416.91,748.77,KEKAHFDF
LBGNWTX87W7B,2380,152.59,213.93,OKUUQAWI
DVRO6CSM4C1I,4338,407.45,708.56,XEUXXZUP
BPL6NYO6XHJP,859,31.86,41.23,AORTVRJK
J5GNVUKEW1ME,430,38.73,68.44,XEUXXZUP
3TG9H9IA77QJ,449,44.51,66.63,URFLPKDD
CFKFL6OD77JV,1305,108.91,141.8,XWGVAYRB
3PPLSZE25Y2O,3480,356.4,617.64,KVAOMJGP
51BIDD16J1SK,1854,124.17,194.57,YHVDEOGN
GSYIC14FYS0J,6026,415.55,585.93,KOMANXUE
X7WYLA3QD19P,1330,132.53,215.49,QJEFCBRL
K8SDBNQKNXLT,3415,416.91,622.86,GOFGWMHT
3TJ6ZKJII3GC,4843,423.72,511.85,XEUXXZUP
64KEJ5YUY6B3,4257,322.71,491.16,YGGDUMLL
ZH5L0M37PBAW,3952,345.02,524.78,IJQFBKWU
SCC000JDL1GP,3532,425.09,502.03,FXUUGNNI
YRC6GWSGXQEG,5357,437.48,673.28,CEGCRLAR
S0BZ11GF8AXV,2898,123.34,185.5,TFBLZYXW
WVJR7KRLJC9Y,3105,384.85,455.66,QJEFCBRL
4RU7QT3D0W9Z,2147,133.37,158.98,IEQQZVXQ
ZUZP8F5DH63Z,3345,503.08,882.4,ZWXYADXZ
65XV523L0G04,4248,466.96,572.03,AORTVRJK
EOFQOQ95DZUX,1445,119.26,159.57,UCLCUSLA
WNH9FE630T5C,5001,365.35,434.4,GTTZRPID
O934YWOPXMH2,3808,427.83,530.51,KKMZEWVF
L1I4S6HCKHUV,3571,399.41,601.11,LFHBLKHY
7LGCYUW9RK1N,2608,127.48,211.36,ODTUSZDU
7N2EL86URREV,3843,378.3,419.53,VGXRNQAJ
RUQAIRW9CWQH,339,17.19,19.77,VGXRNQAJ
C6FE4OKRK6JF,2022,92.29,122.65,TTNTZICM
SMS341QKZXSR,5801,426.46,644.38,KKARISPB
TBB63GXVLAN0,4200,375.7,667.99,GVAGELSL
5QKT9LYNLQ2Z,1196,130.84,218.37,FXUUGNNI
CADUBC7K1RIA,3014,361.5,568.28,GOFGWMHT
VFO3GOK9N7U6,599,39.24,53.44,OBAPKGCH
80SFLKRB7N8C,3396,365.35,545.83,YDAZLCXS
BG3XXV1E97HB,1863,127.48,214.68,AYRCBWOS
2YR6JU116J0E,2240,104.27,194.05,KTBUMQTX
L4OERPHISEMJ,12,0.34,0.64,IJQFBKWU
DZQRLBNJICSJ,5198,420.99,730,KTBUMQTX
POEL4G1KSJ52,5648,379.61,545.5,FXUUGNNI
HE9B9F7ZA6DA,1915,137.65,246.67,FIOIUSWS
5MTTTS5ZJBHJ,4024,420.99,739.26,VKDSRCAM
BOGTD880V6Q2,3745,403.42,620.86,KOMANXUE
M48HK9W4IO7S,5494,431.95,618.55,IUWGNGUF
YPA507E8ZOLT,6008,392.76,452.46,KKMZEWVF
8QI6ZZSWJOOT,3781,388.8,513.22,UCLCUSLA
5MZNE44TV90V,3548,391.44,536.66,ZNNZEXFV
599EFF50RSSP,2281,111.27,174.92,WNCIKAZH
9HF0U0B7V0F1,2828,114.44,177.61,GTTZRPID
OE0FSFFRU3EG,1846,104.27,163.7,EYBJXQSL
LU3M6355KRGI,3528,407.45,641.73,FXUUGNNI
Q50X76M5OAHV,2233,152.59,188.14,VKDSRCAM
8H4U2KSW9FWY,4622,412.84,745.18,KKARISPB
50WZAY4RF8LY,4628,414.2,542.6,WZIRABCC
KBEAJLX1JV55,841,30,41.91,VKDSRCAM
PSWZDSQKZ21N,3183,427.83,563.88,VKDSRCAM
RKHTDN099PFT,6034,390.12,638.24,FIOIUSWS
RI2G9Z19EINO,532,32.8,46.71,EHZGGQIB
VJK833FDPLKU,990,45.59,67.56,ODTUSZDU
WEE7BRQ15D15,2339,108.91,187.54,URFLPKDD
V0JJ2EP47C0Z,4833,414.2,637.04,OBAPKGCH
X7CC44B6HT2X,2953,111.27,149.77,ZIRGEQBV
PJUTMI3J71R6,3422,423.72,520.75,TFBLZYXW
KQ7F0W1HPHJM,1318,120.89,226.67,IJQFBKWU
MSJVW37AWS2L,1591,136.79,186.58,NWWATLIP
XNS7JFEQARX0,4548,415.55,605.87,GTTZRPID
WLDG252E4LOX,2915,133.37,192.85,EHZGGQIB
G95KDGBQO0T6,5825,414.2,637.04,FXUUGNNI
JEA6SXY3ZOCL,5814,390.12,503.64,YHVDEOGN
7ILV602LCS2D,4413,383.54,471.37,YDAZLCXS
4CCAHY6UAPTA,4799,420.99,797.36,KOMANXUE
3ZZ71LLG7BW9,2021,119.26,185.09,NVZUNVGI
BT7C5WSLPDC6,3161,426.46,593.63,GVAGELSL
HNOG2XA8Y16I,4450,379.61,590.67,EYBJXQSL
1TWC41QTUL8G,174,11.14,15.44,ZOVPNGZH
2IY80YHYLVTM,2152,106.58,174.9,TTNTZICM
PI6438GKGIQS,2077,145.48,223.02,UCLCUSLA
9DTVV3M5T32Z,4375,407.45,488.53,KTBUMQTX
ZGKRXVTJWQLL,4623,438.86,689.01,ODTUSZDU
STCO6FKGAILR,4625,375.7,686.03,IEQQZVXQ
Y7W60B9IQQ39,2243,108.91,193.42,ZOVPNGZH
8GHVRON7RIPK,5817,399.41,458.92,YHVDEOGN
WDV4BSGJZG8X,1486,131.68,147.35,GTTZRPID
MT9Y1MBX4AOD,5039,377,646.93,NWWATLIP
JR5MAFCEJSJZ,2525,104.27,158.18,RIYWLJPR
YWN7VDG3YN0G,3086,407.45,566.36,VROJQKAT
WCPPSFWFOJ6C,5760,425.09,471.85,FXUUGNNI
6XTXWAEJJ0Q7,3481,433.33,675.99,GTTZRPID
BP1MFIHRWRI0,4291,414.2,547.57,TZLPMDTI
62TAUZAQGD22,4260,441.64,613,HFBUUWAM
44FK8QU4MRTT,67,2.54,3.01,RLSLWIJL
7Z6NFYY88OHN,5935,373.1,566.74,IRQLGAMK
3BW436IXTRQT,5406,356.4,521.41,WZIRABCC
YVLCVV7WZVBH,1603,129.16,195.94,GVAGELSL
W59B1OKOP98X,2034,115.23,183.79,SRVZELTU
DKFL05JV6CMR,1984,117.64,192.22,LTMCLIKO
DSSNBIN40KKT,5871,351.32,551.22,TZLPMDTI
23UCZXFDWEQD,5022,410.14,456.49,YGGDUMLL
526FRAPZBRSV,1693,134.22,248.31,RVPCSDXG
F4WQ6BV58QUG,4757,418.27,716.08,IJQFBKWU
A5E1EFL3CMUX,2693,128.32,184.14,RIYWLJPR
UZ66EIIF0O9T,408,34.73,42.06,KVAOMJGP
CHUPW7H9QNX2,3045,431.95,545.12,HEWKQDYA
5NDTJLGVL3H9,3727,360.22,536.37,IJQFBKWU
4H3UWPKH23RJ,2399,98.95,129.72,DDLLTRMN
JLQ1MNTAUPT0,3309,370.51,616.16,EYBJXQSL
M7WK8SBNWWY1,1512,123.34,197.96,KVAOMJGP
NV3YLVRVEY0M,5361,407.45,709.78,TFBLZYXW
KXEGZYUHHHDW,4687,438.86,541.11,GVAGELSL
7SQSF0QTRICR,1258,141.11,254.42,FXUUGNNI
TJ67Y0Z63UMN,3853,415.55,758.38,KKMZEWVF
LQB92B4ON9T6,4980,452.82,841.79,FJRZYGHL
8LCRQT8T6LNL,3267,437.48,771.28,TTNTZICM
